routenum,ord,stationid,arsid,arsid2
2016,24,세종초등학교앞,5243,05243
2016,25,군자새마을금고앞,5246,05246
2016,26,화양시장앞,5248,05248
2016,27,화양리,5226,05226
2016,28,화양천주교회앞,5227,05227
2016,29,서울화양초등학교,5228,05228
2016,30,건대입구역사거리,5229,05229
2016,31,건대입구역,5230,05230
2016,32,성수사거리,4257,04257
2016,33,성수역,4240,04240
2016,34,뚝섬역4번출구,4239,04239
2016,35,뚝섬역1번출구,4237,04237
2016,36,성동교남단,4185,04185
2016,37,한양대정문앞,4130,04130
2016,38,행당동삼부아파트,4137,04137
2016,39,왕십리역,4135,04135
2016,40,무학여고,4132,04132
2016,41,응봉동주민센터,4139,04139
2016,42,응봉동현대아파트,4142,04142
2016,43,삼성래미안아파트앞,4160,04160
2016,44,금남시장앞.백범학원터,4154,04154
2016,45,금옥초등학교앞,4158,04158
2016,46,옥수동삼성아파트,4162,04162
2016,47,옥정중학교입구,4170,04170
2016,48,한남시범아파트,3210,03210
2016,49,한남동,3212,03212
2016,50,순천향병원입구,3319,03319
2016,51,한남역.용산노인종합복지관,3285,03285
2016,52,한남동하이페리온,3324,03324
2016,53,보광신동아아파트삼성리버빌아파트,3276,03276
2016,54,동빙고동,3275,03275
2016,55,서빙고동주민센터,3273,03273
2016,56,서빙고역교차로,3267,03267
2016,57,서빙고역1번출구,3325,03325
2016,58,서빙고신동아아파트,3225,03225
2016,59,이촌동현대아파트,3223,03223
2016,60,이촌동강촌아파트,3221,03221
2016,61,신용산초등학교,3219,03219
2016,62,이촌동한가람아파트.이촌역,3217,03217
2016,63,이촌동두산위브트레지움.한강대우아파트,3215,03215
2016,64,서부이촌동입구,3294,03294
2016,65,이촌2동대림아파트.새남터성지,3292,03292
2016,66,이촌2동주민센터,3290,03290
2016,67,이촌2동부영주유소,3288,03288
2016,68,이촌119안전센터.성촌공원,3287,03287
2016,69,현대자동차써비스,3301,03301
2016,70,원효로3가,3147,03147
2016,71,원효로2가사거리,3145,03145
2016,72,남정초등학교,3143,03143
2016,73,용산구보건분소,3181,03181
2016,74,효창공원앞역,3179,03179
2016,75,국민은행효창동지점,3240,03240
2016,76,효창공원삼거리,3344,03344
2016,77,숙명여대후문,3235,03235
2016,78,효창공원후문,3236,03236
2016,79,한겨레신문사입구,3237,03237
2016,80,대한노인회,3238,03238
2016,81,효창운동장.효창동주민센터,3239,03239
2016,82,서울금양초등학교.국민은행효창동지점,3241,03241
2016,83,효창공원앞역,3180,03180
2016,84,용산구보건분소,3182,03182
2016,85,원효로2가,3144,03144
2016,86,원효로3가,3146,03146
2016,87,원효풍전아파트,3303,03303
2016,88,이촌2동부영주유소,3289,03289
2016,89,이촌2동주민센터,3291,03291
2016,90,이촌2동대림아파트.새남터성지,3293,03293
2016,91,이촌2동강변아파트,3295,03295
2016,92,이촌동동부센트레빌,3214,03214
2016,93,이촌1동충신교회앞,3216,03216
2016,94,이촌동한강맨션.이촌역,3218,03218
2016,95,신용산초등학교,3220,03220
2016,96,이촌동점보아파트,3222,03222
2016,97,금강병원.반도아파트,3224,03224
2016,98,서빙고신동아아파트,3226,03226
2016,99,서빙고역1번출구,3157,03157
2016,100,서빙고동,3272,03272
2016,101,동빙고동,3274,03274
2016,102,한남역.용산노인종합복지관,3286,03286
2016,103,순천향병원입구,3334,03334
2016,104,한남동,3213,03213
2016,105,한남시범아파트,3211,03211
2016,106,옥정중학교입구,4169,04169
2016,107,옥수동삼성아파트,4161,04161
2016,108,미타사입구,4163,04163
2016,109,금옥초등학교앞,4157,04157
2016,110,금남시장앞.백범학원터,4153,04153
2016,111,삼성래미안아파트앞,4159,04159
2016,112,응봉동현대아파트,4141,04141
2016,113,응봉동주민센터,4138,04138
2016,114,응봉삼거리,4140,04140
2016,115,무학여고앞,4131,04131
2016,116,왕십리역,4294,04294
2016,117,세왕병원,4136,04136
2016,118,한양대정문,4129,04129
2016,119,성동교남단,4186,04186
2016,120,뚝섬역8번출구,4236,04236
2016,121,뚝섬역3번5번출구,4238,04238
2016,122,성수역,4253,04253
2016,123,성수사거리,4256,04256
2016,124,건대입구역,5217,05217
2016,125,건대입구역사거리,5232,05232
2016,126,화양천주교회앞,5234,05234
2016,127,화양리,5250,05250
2016,128,화양시장앞,5247,05247
2016,129,군자새마을금고앞,5245,05245
2016,130,세종초교앞,5244,05244
2016,131,군자삼거리,5242,05242
2016,132,세진약국앞,5240,05240
2016,133,외환은행군자지점앞,5239,05239
2016,134,메리놀교회앞,5104,05104
2016,135,중곡1동주민센터입구,5105,05105
2016,136,중곡1동사거리,5107,05107
2016,137,중곡삼거리,5690,05690
2016,138,중곡아파트,5122,05122
2016,139,면곡시장,5120,05120
2016,140,늘푸른동아아파트,7123,07123
2016,141,경남아너스빌아파트앞,7122,07122
2016,142,면목두산아파트4.5단지,7240,07240
2016,143,면목두산아파트1차,7238,07238
2016,144,녹색병원입구,7236,07236
2016,145,면목사거리,7235,07235
2016,146,아남리치카운티아파트,7324,07324
2016,147,지하철7호선상봉역,7166,07166
2016,148,망우역.상봉터미널,7002,07002
2016,149,망우역.망우지구대,7008,07008
2016,150,우림시장.망우사거리,7010,07010
2016,151,능산지하차도,7306,07306
2016,152,신내새한아파트앞,7305,07305
2016,153,신내교회.신내데시앙아파트,7302,07302
2016,154,중랑공영차고지,7337,07337
202,1,202번종점,42067,042067
202,2,불암동,42069,042069
202,3,신안인스빌아파트,42401,042401
202,4,화접초등학교,42403,042403
202,5,KCC스위첸아파트,42405,042405
202,6,상록리슈빌아파트,42421,042421
202,7,단독2,42407,042407
202,8,주공1,42409,042409
202,9,별내더샵아파트,42411,042411
202,10,동익미라벨아파트,42413,042413
202,11,쌍용예가아파트정문앞,42415,042415
202,12,쌍용예가아파트,42417,042417
202,13,신일유토빌.별내파출소,42419,042419
202,14,삼육대.논골.한화아파트,42101,042101
202,15,담터고개,11156,011156
202,16,삼육대앞,11155,011155
202,17,한국체육과학연구원,11153,011153
202,18,태릉선수촌,11151,011151
202,19,태릉강릉,11149,011149
202,20,태릉국제사격장,11147,011147
202,21,서울여대앞,11145,011145
202,22,육사입구,11143,011143
202,23,공릉중학교입구,11141,011141
202,24,화랑대역2번출구,11139,011139
202,25,태릉입구,11478,011478
202,26,묵동구길,7213,07213
202,27,묵1동주민센터입구.먹골역,7215,07215
202,28,먹골역,7425,07425
202,29,중랑경찰서,7105,07105
202,30,지하철7호선중화역,7107,07107
202,31,국민은행중화동지점,7109,07109
202,32,중랑역.동부시장,7005,07005
202,33,중랑교,6009,06009
202,34,삼육서울병원,6011,06011
202,35,시조사삼거리,6013,06013
202,36,떡전교사거리.동대문노인복지관,6014,06014
202,37,청량리미주아파트.동대문세무서,6021,06021
202,38,청량리역환승센타,6015,06015
202,39,청량리.청과물도매시장,6022,06022
202,40,제기동역.서울약령시,6024,06024
202,41,서울시동부병원,6182,06182
202,42,동아제약앞,6184,06184
202,43,청계벽산아파트앞,4107,04107
202,44,상왕십리역,4114,04114
202,45,상왕십리역,4102,04102
202,46,도로교통공단앞,4103,04103
202,47,성동고등학교,2183,02183
202,48,신당역.중앙시장앞,2181,02181
202,49,충무아트홀.중부소방서,2177,02177
202,50,을지로6가.국립중앙의료원,2172,02172
202,51,을지로5가,2165,02165
202,52,을지로4가,2162,02162
202,53,을지로3가,2160,02160
202,54,을지로2가.기업은행본점.서울노동청,2158,02158
202,55,롯데백화점,2140,02140
202,56,북창동.남대문시장,2127,02127
202,57,서울역.YTN,2008,02008
202,58,서울역버스환승센터,2004,02004
202,59,갈월동,3012,03012
202,60,남영우체국,3208,03208
202,61,용산중고,3205,03205
202,62,후암동우리은행앞,3204,03204
202,63,용산중고,3203,03203
202,64,후암시장,3201,03201
202,65,후암삼거리,2120,02120
202,66,남대문경찰서,2218,02218
202,67,숭례문,2122,02122
202,68,남대문시장.신한은행,2219,02219
202,69,롯데영프라자,2142,02142
202,70,을지로입구(외환은행본점),2156,02156
202,71,을지로2가,2159,02159
202,72,을지로3가,2161,02161
202,73,을지로4가,2163,02163
202,74,을지로5가.중부시장,2166,02166
202,75,을지로6가.국립중앙의료원,2169,02169
202,76,동대문역사문화공원,2235,02235
202,77,충무아트홀.중부소방서,2178,02178
202,78,신당역.중앙시장앞,2182,02182
202,79,성동고등학교,2184,02184
202,80,도로교통공단앞,2252,02252
202,81,상왕십리역,4113,04113
202,82,청계벽산아파트앞,4106,04106
202,83,동아제약앞,6185,06185
202,84,서울시동부병원,6183,06183
202,85,제기동역.서울약령시,6023,06023
202,86,청량리.청과물도매시장,6426,06426
202,87,청량리역환승센터,6018,06018
202,88,서울성심병원,6114,06114
202,89,휘경동입구,6117,06117
202,90,삼육서울병원,6012,06012
202,91,중랑교,6010,06010
202,92,중랑역.동부시장,7006,07006
202,93,중화동한신아파트,7110,07110
202,94,지하철7호선중화역,7108,07108
202,95,한국전력동부지점중랑경찰서,7106,07106
202,96,먹골역,7426,07426
202,97,묵1동주민센터입구.먹골역,7214,07214
202,98,묵동구길,7212,07212
202,99,주유소앞다운복지관,11114,011114
202,100,화랑대역1번출구,11118,011118
202,101,공릉중학교입구,11140,011140
202,102,육사입구,11142,011142
202,103,서울여대앞,11144,011144
202,104,태릉국제사격장,11146,011146
202,105,태릉강릉,11148,011148
202,106,태릉선수촌,11150,011150
202,107,한국체육과학연구원,11152,011152
202,108,삼육대앞,11154,011154
202,109,담터고개,39006,039006
202,110,삼육대.논골.한화아파트,42100,042100
202,111,신일유토빌.별내파출소,42420,042420
202,112,쌍용예가아파트,42418,042418
202,113,쌍용예가아파트정문앞,42416,042416
202,114,동익미라벨아파트,42414,042414
202,115,별내더샵아파트,42412,042412
202,116,주공1,42410,042410
202,117,단독2,42408,042408
202,118,상록리슈빌아파트,42422,042422
202,119,KCC스위첸아파트,42406,042406
202,120,화접초등학교,42404,042404
202,121,신안인스빌아파트,42402,042402
202,122,불암동,42066,042066
202,123,202번종점,42068,042068
2112,1,중곡초등학교,7185,07185
2112,2,방약국앞,7183,07183
2112,3,면남초등학교,7181,07181
2112,4,지하철7호선사가정역,7178,07178
2112,5,사가정역,7246,07246
2112,6,면목두산아파트2차,7244,07244
2112,7,홈플러스면목동점,7242,07242
2112,8,장안교앞,6214,06214
2112,9,장안2동주민센터,6212,06212
2112,10,장안동현대아파트앞,6144,06144
2112,11,휘경여중고휘경주공아파트,6143,06143
2112,12,휘경공고휘경주공아파트,6309,06309
2112,13,경찰보안수사연구소,6308,06308
2112,14,동부아동상담소,6258,06258
2112,15,장안삼성래미안2차아파트,6259,06259
2112,16,장안삼성래미안2차아파트,6260,06260
2112,17,장안현대홈타운앞,6265,06265
2112,18,구민회관앞,6262,06262
2112,19,파라브아파트,6263,06263
2112,20,장한평,6155,06155
2112,21,장한평역,6252,06252
2112,22,북한연구소앞,6250,06250
2112,23,우리은행장안지점앞,6249,06249
2112,24,장평중학교앞,6314,06314
2112,25,래미안장안1차아파트앞,6313,06313
2112,26,장안치안센터,6267,06267
2112,27,장안현대홈타운상가,6264,06264
2112,28,국민은행장안동지점,6235,06235
2112,29,장안사거리,6234,06234
2112,30,장안지구대,6233,06233
2112,31,촬영소사거리세양청마루아파트앞,6231,06231
2112,32,답십리2동한양아파트앞,6228,06228
2112,33,한양아파트청솔우성아파트후문,6226,06226
2112,34,답십리지구대,6223,06223
2112,35,동대문어린이집,6202,06202
2112,36,신답역앞,6159,06159
2112,37,동대문구청,6006,06006
2112,38,서울시동부병원,6007,06007
2112,39,신설동역.서울풍물시장,6008,06008
2112,40,동묘앞,1044,01044
2112,41,동대문(흥인지문),1037,01037
2112,42,종로6가,1207,01207
2112,43,종로5가.효제초등학교,1205,01205
2112,44,종로5가.효제동,1204,01204
2112,45,통신대(이화장),1219,01219
2112,46,혜화역.마로니에공원,1220,01220
2112,47,혜화역.동성중고(장면총리가옥),1229,01229
2112,48,삼선교.성북문화원,8237,08237
2112,49,성북동주민센터.동구마케팅고,8235,08235
2112,50,경신중고입구,8233,08233
2112,51,홍익대부속중고등학교입구,8231,08231
2112,52,성북초교,8229,08229
2112,53,성북구립미술관.쌍다리앞,8227,08227
2112,54,동방대학원대학교,8225,08225
2112,55,명수학교,8223,08223
2112,56,동방대학원대학교,8224,08224
2112,57,성북구립미술관.쌍다리앞,8226,08226
2112,58,성북초교,8228,08228
2112,59,홍익대부속중고등학교입구,8230,08230
2112,60,경신중고입구,8232,08232
2112,61,성북동주민센터.동구마케팅고,8234,08234
2112,62,삼선교.성북문화원,8236,08236
2112,63,혜화역.서울연극센터(장면총리가옥),1228,01228
2112,64,혜화역.서울대병원입구,1221,01221
2112,65,통신대(이화장),1222,01222
2112,66,이화동(이화장),1223,01223
2112,67,원남동,1198,01198
2112,68,종로5가.광장시장,1178,01178
2112,69,종로6가.종로신진시장,1216,01216
2112,70,동대문,1233,01233
2112,71,숭인동,1262,01262
2112,72,동대문우체국.서울풍물시장,6163,06163
2112,73,용두동,6162,06162
2112,74,용두역,6161,06161
2112,75,동대문구청앞,6160,06160
2112,76,신답역,4217,04217
2112,77,동대문어린이집,6203,06203
2112,78,답십리지구대,6222,06222
2112,79,답십리종합상가,6224,06224
2112,80,답십리2동두산아파트,6225,06225
2112,81,답십리2동한양아파트앞,6227,06227
2112,82,동답한신.대림아파트동대문체육관,6229,06229
2112,83,촬영소사거리동답초등학교,6230,06230
2112,84,장안지구대,6232,06232
2112,85,국민은행장안동지점,6236,06236
2112,86,장안현대홈타운아파트앞,6261,06261
2112,87,장안치안센터,6266,06266
2112,88,장평중학교,6268,06268
2112,89,파라브아파트,6263,06263
2112,90,장한평,6155,06155
2112,91,장한평역,6252,06252
2112,92,북한연구소앞,6250,06250
2112,93,우리은행장안지점앞,6249,06249
2112,94,동경호텔앞,6247,06247
2112,95,경남호텔앞,6245,06245
2112,96,장안동삼성쉐르빌아파트,6243,06243
2112,97,새서울병원,6242,06242
2112,98,신한은행장안동지점,6240,06240
2112,99,장안동근린공원,6238,06238
2112,100,장안교은석초등학교,6215,06215
2112,101,홈플러스면목동점,7243,07243
2112,102,면목두산아파트2차,7245,07245
2112,103,사가정역,7247,07247
2112,104,면목시장,7180,07180
2112,105,면남초등학교,7182,07182
2112,106,방약국앞,7184,07184
2112,107,중곡초등학교,7186,07186
2113,1,중랑공영차고지,7418,07418
2113,2,중랑공영차고지,7338,07338
2113,3,신내차량사업소입구,7438,07438
2113,4,동서울교회,7336,07336
2113,5,양원리,7334,07334
2113,6,송곡여고양원역,7355,07355
2113,7,풍진슈퍼,7357,07357
2113,8,이화미디어고등학교,7359,07359
2113,9,금란교회,7361,07361
2113,10,망우사거리,7363,07363
2113,11,국민은행망우동지점,7365,07365
2113,12,성원아파트경남아너스빌앞,7272,07272
2113,13,중랑구청사거리,7274,07274
2113,14,신내동성3차아파트,7275,07275
2113,15,신내동성1.2차아파트,7276,07276
2113,16,신내9단지아파트.서울의료원,7280,07280
